id,ano,duracion_incidente,estado,fecha,fecha_hora_fin,fecha_hora_inicio,mes,observacion,radicado,id_farmacia,id_motivo,is_deleted
206,2024,02:00:00.000000,CERRADO,2024-03-07,2024-03-07 16:30:00.000000,2024-03-07 14:30:00.000000,3,n/a,1,99,7,"{""type"":""Buffer"",""data"":[0]}"
207,2024,06:00:00.000000,CERRADO,2024-03-07,2024-03-07 16:30:00.000000,2024-03-07 10:30:00.000000,3,n/a,1,129,6,"{""type"":""Buffer"",""data"":[0]}"
208,2024,08:00:00.000000,CERRADO,2024-03-07,2024-03-07 15:30:00.000000,2024-03-07 07:30:00.000000,3,n/a,1,143,7,"{""type"":""Buffer"",""data"":[0]}"
209,2024,03:00:00.000000,CERRADO,2024-03-11,2024-03-12 11:00:00.000000,2024-03-11 08:00:00.000000,3,n/a,1,90,2,"{""type"":""Buffer"",""data"":[0]}"
210,2024,08:00:00.000000,CERRADO,2024-03-11,2024-03-11 16:00:00.000000,2024-03-11 08:00:00.000000,3,n/a,1,57,11,"{""type"":""Buffer"",""data"":[0]}"
211,2024,08:00:00.000000,CERRADO,2024-03-11,2024-03-11 16:00:00.000000,2024-03-11 08:00:00.000000,3,n/a,1,77,11,"{""type"":""Buffer"",""data"":[0]}"
212,2024,07:30:00.000000,CERRADO,2024-03-11,2024-03-11 15:30:00.000000,2024-03-11 08:00:00.000000,3,n/a,1,59,5,"{""type"":""Buffer"",""data"":[0]}"
213,2024,01:00:00.000000,CERRADO,2024-03-11,2024-03-11 09:00:00.000000,2024-03-11 08:00:00.000000,3,n/a,1,127,7,"{""type"":""Buffer"",""data"":[0]}"
214,2024,08:00:00.000000,CERRADO,2024-03-12,2024-03-12 16:00:00.000000,2024-03-12 08:00:00.000000,3,n/a,1,118,7,"{""type"":""Buffer"",""data"":[0]}"
215,2024,08:00:00.000000,CERRADO,2024-03-12,2024-03-12 16:00:00.000000,2024-03-12 08:00:00.000000,3,n/a,1,82,6,"{""type"":""Buffer"",""data"":[0]}"
216,2024,08:00:00.000000,CERRADO,2024-03-12,2024-03-12 16:00:00.000000,2024-03-12 08:00:00.000000,3,n/a,1,112,7,"{""type"":""Buffer"",""data"":[0]}"
217,2024,00:00:00.000000,CERRADO,2024-03-12,2024-03-12 08:00:00.000000,2024-03-12 08:00:00.000000,3,n/a,1,143,5,"{""type"":""Buffer"",""data"":[0]}"
218,2024,01:00:00.000000,CERRADO,2024-03-13,2024-03-13 08:00:00.000000,2024-03-13 07:00:00.000000,3,n/a,1,33,7,"{""type"":""Buffer"",""data"":[0]}"
219,2024,09:00:00.000000,CERRADO,2024-03-14,2024-03-13 16:00:00.000000,2024-03-13 07:00:00.000000,3,n/a,1,86,7,"{""type"":""Buffer"",""data"":[0]}"
220,2024,00:30:00.000000,CERRADO,2024-03-20,2024-03-20 15:30:00.000000,2024-03-20 15:00:00.000000,3,n/a,1,135,11,"{""type"":""Buffer"",""data"":[0]}"
221,2024,07:30:00.000000,CERRADO,2024-03-20,2024-03-20 16:30:00.000000,2024-03-20 09:00:00.000000,3,n/a,1,135,4,"{""type"":""Buffer"",""data"":[0]}"
222,2024,04:30:00.000000,CERRADO,2024-03-20,2024-03-20 12:30:00.000000,2024-03-20 08:00:00.000000,3,n/a,1,78,4,"{""type"":""Buffer"",""data"":[0]}"
223,2024,03:00:00.000000,CERRADO,2024-03-21,2024-03-21 11:30:00.000000,2024-03-21 08:30:00.000000,3,n/a,1,149,11,"{""type"":""Buffer"",""data"":[0]}"
224,2024,04:00:00.000000,CERRADO,2024-03-21,2024-03-21 11:00:00.000000,2024-03-21 07:00:00.000000,3,n/a,1,58,4,"{""type"":""Buffer"",""data"":[0]}"
225,2024,01:10:00.000000,CERRADO,2024-03-22,2024-03-22 09:40:00.000000,2024-03-22 08:30:00.000000,3,n/a,1,25,4,"{""type"":""Buffer"",""data"":[0]}"
226,2024,04:23:00.000000,CERRADO,2024-03-22,2024-03-22 14:53:00.000000,2024-03-22 10:30:00.000000,3,n/a,1,50,4,"{""type"":""Buffer"",""data"":[0]}"
227,2024,01:10:00.000000,CERRADO,2024-03-22,2024-03-22 09:40:00.000000,2024-03-22 08:30:00.000000,3,n/a,1,136,4,"{""type"":""Buffer"",""data"":[0]}"
228,2024,01:00:00.000000,CERRADO,2024-03-22,2024-03-22 09:30:00.000000,2024-03-22 08:30:00.000000,3,n/a,1,118,7,"{""type"":""Buffer"",""data"":[0]}"
229,2024,00:30:00.000000,CERRADO,2024-03-26,2024-04-02 09:00:00.000000,2024-03-26 08:30:00.000000,3,n/a,1,26,2,"{""type"":""Buffer"",""data"":[0]}"
230,2024,02:36:00.000000,CERRADO,2024-03-26,2024-03-26 17:00:00.000000,2024-03-26 14:24:00.000000,3,n/a,1,32,7,"{""type"":""Buffer"",""data"":[0]}"
231,2024,08:00:00.000000,CERRADO,2024-03-26,2024-03-26 16:30:00.000000,2024-03-26 08:30:00.000000,3,n/a,1,149,2,"{""type"":""Buffer"",""data"":[0]}"
232,2024,00:32:00.000000,CERRADO,2024-03-26,2024-03-26 16:10:00.000000,2024-03-26 15:38:00.000000,3,n/a,1,50,7,"{""type"":""Buffer"",""data"":[0]}"
233,2024,01:55:00.000000,CERRADO,2024-03-26,2024-03-26 15:30:00.000000,2024-03-26 13:35:00.000000,3,n/a,1,84,4,"{""type"":""Buffer"",""data"":[0]}"
234,2024,00:45:00.000000,CERRADO,2024-04-01,2024-04-01 15:45:00.000000,2024-04-01 15:00:00.000000,4,n/a,1,76,6,"{""type"":""Buffer"",""data"":[0]}"
235,2024,04:03:00.000000,CERRADO,2024-04-02,2024-04-02 14:32:00.000000,2024-04-02 10:29:00.000000,4,n/a,1,42,6,"{""type"":""Buffer"",""data"":[0]}"
236,2024,01:03:00.000000,CERRADO,2024-04-05,2024-04-05 08:32:00.000000,2024-04-05 07:29:00.000000,4,n/a,1,26,7,"{""type"":""Buffer"",""data"":[0]}"
237,2024,01:03:00.000000,CERRADO,2024-04-05,2024-04-05 08:32:00.000000,2024-04-05 07:29:00.000000,4,n/a,1,111,7,"{""type"":""Buffer"",""data"":[0]}"
238,2024,00:00:00.000000,CERRADO,2024-04-05,2024-04-06 08:29:00.000000,2024-04-05 08:29:00.000000,4,n/a,1,15,4,"{""type"":""Buffer"",""data"":[0]}"
239,2024,00:00:00.000000,CERRADO,2024-04-05,2024-04-06 08:29:00.000000,2024-04-05 08:29:00.000000,4,n/a,1,53,2,"{""type"":""Buffer"",""data"":[0]}"
240,2024,01:03:00.000000,CERRADO,2024-04-05,2024-04-05 08:32:00.000000,2024-04-05 07:29:00.000000,4,n/a,1,144,6,"{""type"":""Buffer"",""data"":[0]}"
241,2024,08:00:00.000000,CERRADO,2024-04-06,2024-04-06 16:29:00.000000,2024-04-06 08:29:00.000000,4,n/a,1,62,2,"{""type"":""Buffer"",""data"":[0]}"
242,2024,00:30:00.000000,CERRADO,2024-04-08,2024-04-08 08:30:00.000000,2024-04-08 08:00:00.000000,4,n/a,1,125,6,"{""type"":""Buffer"",""data"":[0]}"
243,2024,02:21:00.000000,CERRADO,2024-04-09,0000-00-00 00:00:00.000000,0000-00-00 00:00:00.000000,4,n/a,1,74,6,"{""type"":""Buffer"",""data"":[0]}"
244,2024,04:37:00.000000,CERRADO,2024-04-09,2024-04-12 13:00:00.000000,2024-04-09 08:23:00.000000,4,n/a,1,142,4,"{""type"":""Buffer"",""data"":[0]}"
245,2024,08:37:00.000000,CERRADO,2024-04-09,2024-04-09 17:00:00.000000,2024-04-09 08:23:00.000000,4,n/a,1,35,4,"{""type"":""Buffer"",""data"":[0]}"
246,2024,00:43:00.000000,CERRADO,2024-04-09,2024-04-09 08:29:00.000000,2024-04-09 07:46:00.000000,4,n/a,1,112,6,"{""type"":""Buffer"",""data"":[0]}"
247,2024,01:51:00.000000,CERRADO,2024-04-10,0000-00-00 00:00:00.000000,0000-00-00 00:00:00.000000,4,n/a,1,129,6,"{""type"":""Buffer"",""data"":[0]}"
248,2024,19:45:00.000000,CERRADO,2024-04-10,2024-04-13 09:48:00.000000,2024-04-10 14:03:00.000000,4,n/a,1,122,2,"{""type"":""Buffer"",""data"":[0]}"
249,2024,09:30:00.000000,CERRADO,2024-04-10,2024-04-10 17:00:00.000000,2024-04-10 07:30:00.000000,4,n/a,1,136,5,"{""type"":""Buffer"",""data"":[0]}"
250,2024,06:06:00.000000,CERRADO,2024-04-10,2024-04-10 14:47:00.000000,2024-04-10 08:41:00.000000,4,n/a,1,18,4,"{""type"":""Buffer"",""data"":[0]}"
251,2024,06:06:00.000000,CERRADO,2024-04-10,2024-04-10 14:47:00.000000,2024-04-10 08:41:00.000000,4,n/a,1,95,4,"{""type"":""Buffer"",""data"":[0]}"
252,2024,06:20:00.000000,CERRADO,2024-04-10,2024-04-10 14:23:00.000000,2024-04-10 08:03:00.000000,4,n/a,1,17,6,"{""type"":""Buffer"",""data"":[0]}"
253,2024,01:49:00.000000,CERRADO,2024-04-10,2024-04-10 09:19:00.000000,2024-04-10 07:30:00.000000,4,n/a,1,26,5,"{""type"":""Buffer"",""data"":[0]}"
254,2024,00:30:00.000000,CERRADO,2024-04-10,2024-04-10 08:30:00.000000,2024-04-10 08:00:00.000000,4,n/a,1,100,6,"{""type"":""Buffer"",""data"":[0]}"
255,2024,00:45:00.000000,CERRADO,2024-04-11,0000-00-00 00:00:00.000000,0000-00-00 00:00:00.000000,4,n/a,1,118,6,"{""type"":""Buffer"",""data"":[0]}"
256,2024,09:00:00.000000,CERRADO,2024-04-12,2024-04-12 16:15:00.000000,2024-04-12 07:15:00.000000,4,n/a,1,75,6,"{""type"":""Buffer"",""data"":[0]}"
257,2024,03:15:00.000000,CERRADO,2024-04-16,2024-04-16 10:45:00.000000,2024-04-16 07:30:00.000000,4,n/a,1,115,6,"{""type"":""Buffer"",""data"":[0]}"
258,2024,03:00:00.000000,CERRADO,2024-04-16,2024-04-09 10:30:00.000000,2024-04-09 07:30:00.000000,4,n/a,1,84,6,"{""type"":""Buffer"",""data"":[0]}"
259,2024,01:00:00.000000,CERRADO,2024-04-16,2024-04-16 11:20:00.000000,2024-04-16 10:20:00.000000,4,n/a,1,139,11,"{""type"":""Buffer"",""data"":[0]}"
260,2024,03:45:00.000000,CERRADO,2024-04-16,2024-04-16 10:30:00.000000,2024-04-16 06:45:00.000000,4,n/a,1,115,6,"{""type"":""Buffer"",""data"":[0]}"
261,2024,00:35:00.000000,CERRADO,2024-04-16,2024-04-16 10:00:00.000000,2024-04-16 09:25:00.000000,4,n/a,1,33,4,"{""type"":""Buffer"",""data"":[0]}"
264,,,ABIERTO,2024-11-27,,2024-11-28 22:30:00.000000,,REPORTE ECHO A EL PROVEEDOR,,22,1,"{""type"":""Buffer"",""data"":[0]}"
265,,,ABIERTO,2024-11-27,,2024-11-29 02:46:00.000000,,,,16,3,"{""type"":""Buffer"",""data"":[0]}"
